transaction_id,amount,currency,merchant_id,merchant_type,customer_location,payment_method,transaction_time,device_type,network_type,fraud_risk_score,transaction_type,customer_id,processor_pathway
TXN_9bad0404,83765.6139952134,NGN,MERCH_0ba9a9f3,Hospitality,Kano,Mobile_Money,2025-07-22 22:10:24.041887,Mobile,3G,0.9448435426024174,Refund,CUST_ce582622,USSD_Airtel
TXN_76cf79c6,84563.43268856137,NGN,MERCH_bdc76fc0,E-commerce,Abuja,Bank_Transfer,2025-06-30 22:10:24.041890,Mobile,4G,0.9288046138842306,Refund,CUST_cf3af6f9,USSD_Airtel
TXN_2133a8a8,74901.33026149396,NGN,MERCH_eb9be8c0,Service,Kano,Mobile_Money,2025-06-26 22:10:24.041893,Mobile,3G,0.2984059610485942,Transfer,CUST_8e94e88d,Bank_Transfer_GTBank
TXN_2f02fb64,31432.613046283168,NGN,MERCH_4873664b,E-commerce,Lagos,USSD,2025-07-22 22:10:24.041896,Mobile,Wi-Fi,0.5574514456622561,Purchase,CUST_9d2b09dd,USSD_MTN
TXN_3438fd4f,39371.20638601407,NGN,MERCH_621f0e89,Service,Abuja,USSD,2025-07-10 22:10:24.041898,Web,Wi-Fi,0.7590665344146026,Refund,CUST_251136ac,Mobile_Money_OPay
TXN_d964d70f,62213.69242859989,NGN,MERCH_110fa402,Retail,Abuja,Card,2025-07-21 22:10:24.041901,Mobile,3G,0.5811538047036556,Refund,CUST_0ec5c1ca,Bank_Transfer_GTBank
TXN_4acec51f,41407.430391205795,NGN,MERCH_04a2afcc,Service,Ibadan,Card,2025-07-02 22:10:24.041905,Web,4G,0.4817792274839645,Transfer,CUST_c51a6878,USSD_MTN
TXN_b0eae703,68442.82132604459,NGN,MERCH_46f4e2b1,Service,Port Harcourt,USSD,2025-07-21 22:10:24.041907,POS,4G,0.33933351078172536,Purchase,CUST_dd3c4017,Bank_Transfer_FirstBank
TXN_a46a4594,11840.567366300487,NGN,MERCH_8e66cec1,E-commerce,Port Harcourt,Card,2025-07-18 22:10:24.041910,Mobile,Wi-Fi,0.7234803678663562,Purchase,CUST_8bfbe819,Bank_Transfer_Zenith
TXN_45ed12a6,57619.79593053967,NGN,MERCH_7b5c1dc4,Retail,Lagos,USSD,2025-07-06 22:10:24.041913,Mobile,4G,0.6981853620882861,Refund,CUST_10958063,USSD_Airtel
TXN_904e8ba2,8616.488635710815,NGN,MERCH_29ebc5e1,Service,Port Harcourt,Card,2025-07-17 22:10:24.041916,Web,3G,0.8961366650440306,Refund,CUST_e4f95719,Mobile_Money_OPay
TXN_0137e273,25979.259905982322,NGN,MERCH_4304c1e5,Hospitality,Lagos,Mobile_Money,2025-07-22 22:10:24.041919,Mobile,3G,0.6621883866928389,Refund,CUST_73e28a3d,Bank_Transfer_Zenith
TXN_8b7e14c7,55381.25128829128,NGN,MERCH_a8cfd278,E-commerce,Port Harcourt,USSD,2025-07-10 22:10:24.041924,POS,3G,0.4965720761640947,Purchase,CUST_41a2e26e,USSD_Airtel
TXN_40133245,87899.85930490983,NGN,MERCH_b247be70,Retail,Ibadan,Card,2025-06-24 22:10:24.041928,Web,4G,0.16788548300338502,Purchase,CUST_7851698d,Card_Visa
TXN_bd964794,28086.234897886385,NGN,MERCH_af17dd20,Service,Ibadan,Bank_Transfer,2025-06-26 22:10:24.041931,Web,3G,0.6416288323544961,Refund,CUST_76b52bc8,Mobile_Money_OPay
TXN_b86e9f6a,45136.500261474524,NGN,MERCH_fd4c0427,Service,Lagos,Mobile_Money,2025-07-04 22:10:24.041934,Mobile,4G,0.5569857709898463,Refund,CUST_21688bee,Bank_Transfer_Zenith
TXN_51ef8c8b,41416.19854664527,NGN,MERCH_809fb0e8,Retail,Port Harcourt,Mobile_Money,2025-06-23 22:10:24.041936,POS,4G,0.1659720782940396,Transfer,CUST_0795c1fa,Bank_Transfer_Zenith
TXN_d14a02d9,76939.40651691347,NGN,MERCH_7f431c7b,E-commerce,Lagos,Mobile_Money,2025-07-01 22:10:24.041939,Web,3G,0.3617195906666366,Transfer,CUST_398cbe60,Mobile_Money_OPay
TXN_7d65fc12,58010.875118561584,NGN,MERCH_dc3507ec,E-commerce,Abuja,Bank_Transfer,2025-07-01 22:10:24.041942,Mobile,4G,0.6142214038320949,Purchase,CUST_97c245c3,Bank_Transfer_Zenith
TXN_726e84ce,95479.7089230829,NGN,MERCH_de0e9aab,Hospitality,Ibadan,Mobile_Money,2025-07-17 22:10:24.041946,Mobile,3G,0.9757084603966883,Transfer,CUST_d4d2e229,Bank_Transfer_GTBank
TXN_768c385d,49047.86653917498,NGN,MERCH_7257336f,Retail,Abuja,Bank_Transfer,2025-06-26 22:10:24.041949,Mobile,3G,0.24538132095191822,Refund,CUST_2b2b99e9,Card_Mastercard
TXN_0a86b570,71233.95291557613,NGN,MERCH_be4be848,Retail,Port Harcourt,Bank_Transfer,2025-07-08 22:10:24.041952,Mobile,4G,0.1828748344719755,Transfer,CUST_d6354574,USSD_MTN
TXN_860ec0bd,20598.99294854788,NGN,MERCH_e20942fb,Hospitality,Lagos,Bank_Transfer,2025-06-26 22:10:24.041955,Mobile,4G,0.9049852035842095,Purchase,CUST_bb7166fe,Mobile_Money_OPay
TXN_c17644b3,69191.54800508037,NGN,MERCH_528dd939,Hospitality,Kano,USSD,2025-06-24 22:10:24.041958,POS,3G,0.6466681885732973,Purchase,CUST_160c6c9d,Bank_Transfer_GTBank
TXN_51c5ed10,2965.1690062709777,NGN,MERCH_cdd5f325,Hospitality,Rural,Mobile_Money,2025-06-28 22:10:24.041961,POS,Wi-Fi,0.1202392538073771,Purchase,CUST_dbf1a2be,Mobile_Money_Paga
TXN_e323e418,42444.918348574596,NGN,MERCH_050b7a02,E-commerce,Kano,Mobile_Money,2025-07-01 22:10:24.041964,Web,4G,0.37947235402286417,Transfer,CUST_43efac44,Card_Visa
TXN_1c2f87e4,45514.53187983305,NGN,MERCH_54dc8510,E-commerce,Kano,Mobile_Money,2025-06-23 22:10:24.041967,Mobile,3G,0.1882121442120691,Transfer,CUST_95c1760b,USSD_Airtel
TXN_a90a1857,26956.29552231403,NGN,MERCH_c412bc8f,Service,Ibadan,Card,2025-07-03 22:10:24.041970,POS,Wi-Fi,0.8788027631897273,Transfer,CUST_7faa6709,Card_Verve
TXN_56fe6f43,25582.07821886395,NGN,MERCH_db62c169,Hospitality,Abuja,Bank_Transfer,2025-06-26 22:10:24.041972,Mobile,Wi-Fi,0.9158585188866524,Transfer,CUST_60d1dda8,USSD_MTN
TXN_ba6de8c3,19495.03010327814,NGN,MERCH_0c23a92b,Service,Ibadan,Card,2025-07-19 22:10:24.041975,POS,4G,0.5452532197979305,Refund,CUST_1d370671,Mobile_Money_OPay
TXN_7528c709,51466.73183740968,NGN,MERCH_e8d10d1e,Retail,Lagos,Card,2025-07-07 22:10:24.041978,Mobile,3G,0.4662561668660029,Transfer,CUST_5383b604,USSD_MTN
TXN_cff0abd8,35629.31294318106,NGN,MERCH_c5190cd0,Retail,Kano,Mobile_Money,2025-07-10 22:10:24.041981,Web,Wi-Fi,0.1266725287288185,Transfer,CUST_f104c506,USSD_Airtel
TXN_e6e9f93b,21516.970289593264,NGN,MERCH_5bd84fb3,Retail,Rural,Mobile_Money,2025-06-25 22:10:24.041984,POS,4G,0.14911949525018875,Refund,CUST_262bd565,Mobile_Money_Paga
TXN_f466b141,77535.77301486213,NGN,MERCH_90cba733,Retail,Lagos,Card,2025-07-20 22:10:24.041987,Web,3G,0.6805702747337242,Transfer,CUST_b5f9be90,Bank_Transfer_Zenith
TXN_ada82a20,12883.428127264968,NGN,MERCH_85105be1,Service,Abuja,Card,2025-07-12 22:10:24.041990,Web,Wi-Fi,0.45064764209337016,Transfer,CUST_cc3f60d2,Bank_Transfer_Zenith
TXN_fd1b50fb,51146.164573371665,NGN,MERCH_f26322f1,E-commerce,Abuja,Bank_Transfer,2025-06-23 22:10:24.041993,Mobile,3G,0.18142441272109466,Purchase,CUST_df2a1220,USSD_Airtel
TXN_60db3431,82556.97615458688,NGN,MERCH_10fcd1d6,Hospitality,Ibadan,Bank_Transfer,2025-06-30 22:10:24.041996,Web,4G,0.787766695298644,Refund,CUST_6df638c4,Mobile_Money_Paga
TXN_a4eed1ed,33324.17399978406,NGN,MERCH_63de3536,Retail,Port Harcourt,USSD,2025-07-10 22:10:24.041999,Web,4G,0.456178114923913,Purchase,CUST_c57e978f,Mobile_Money_Paga
TXN_5d311bf6,60883.31005180904,NGN,MERCH_37fc5453,Retail,Port Harcourt,USSD,2025-07-01 22:10:24.042002,Mobile,4G,0.78589863091772,Purchase,CUST_d1ed7f53,Mobile_Money_Paga
TXN_d958bccd,54265.16180099777,NGN,MERCH_3000ac9e,Service,Abuja,USSD,2025-07-17 22:10:24.042005,Mobile,Wi-Fi,0.2943196482274667,Refund,CUST_2dc75b27,Bank_Transfer_Zenith
TXN_9ce35fc1,88826.10703947378,NGN,MERCH_7878c953,E-commerce,Kano,Bank_Transfer,2025-07-22 22:10:24.042007,Mobile,Wi-Fi,0.7409093717934466,Refund,CUST_0e73a5b6,Bank_Transfer_GTBank
TXN_0e631049,47046.99215079279,NGN,MERCH_3e748403,E-commerce,Abuja,Mobile_Money,2025-07-07 22:10:24.042010,POS,Wi-Fi,0.8913963304411562,Refund,CUST_98be7743,Bank_Transfer_GTBank
TXN_571d8e70,80410.6117846736,NGN,MERCH_c27a7b83,Hospitality,Abuja,Card,2025-06-25 22:10:24.042013,Web,4G,0.181744900199295,Refund,CUST_3e44b7a2,Mobile_Money_OPay
TXN_815c4319,75990.66241978873,NGN,MERCH_afb47f9c,Hospitality,Abuja,Bank_Transfer,2025-07-07 22:10:24.042016,Web,4G,0.4506901442766976,Refund,CUST_4a7cade0,Mobile_Money_Paga
TXN_b781c7ec,16650.496403039775,NGN,MERCH_a27c31dc,Service,Rural,Mobile_Money,2025-07-14 22:10:24.042019,POS,Wi-Fi,0.5657495404733491,Refund,CUST_3a89f86e,Bank_Transfer_Zenith
TXN_687c7d24,91539.91368578338,NGN,MERCH_ac4390f0,E-commerce,Kano,USSD,2025-07-07 22:10:24.042022,Mobile,3G,0.4701265896537413,Refund,CUST_34c8342d,Card_Verve
TXN_8579eaa2,41677.40502591309,NGN,MERCH_c2d8ff8a,Retail,Kano,Card,2025-07-11 22:10:24.042025,POS,4G,0.08069132583270555,Purchase,CUST_930ac349,Mobile_Money_Paga
TXN_2f60ef23,77883.71551448877,NGN,MERCH_b35af838,Hospitality,Abuja,Bank_Transfer,2025-07-09 22:10:24.042028,POS,4G,0.05491418461803732,Transfer,CUST_6c7f9734,Card_Verve
TXN_76db39cf,33784.77331310876,NGN,MERCH_3384adcc,E-commerce,Port Harcourt,Bank_Transfer,2025-07-15 22:10:24.042031,POS,3G,0.5374408186124606,Refund,CUST_e1f290fa,USSD_MTN
TXN_69a05e9d,96362.70500363238,NGN,MERCH_adc6aba6,Hospitality,Rural,Card,2025-07-20 22:10:24.042033,Mobile,3G,0.9820695107620292,Purchase,CUST_85e280aa,Bank_Transfer_FirstBank
TXN_7ec25e64,69431.80375494793,NGN,MERCH_f91bf050,Service,Lagos,Mobile_Money,2025-06-28 22:10:24.042036,Web,3G,0.6216191844342377,Refund,CUST_02fe38f5,Card_Visa
TXN_07b0c011,15496.746948938846,NGN,MERCH_d1f0deb3,Hospitality,Kano,Bank_Transfer,2025-07-17 22:10:24.042042,POS,Wi-Fi,0.7870064460235539,Purchase,CUST_1aaafb8f,Bank_Transfer_GTBank
TXN_23a14685,69049.09002405444,NGN,MERCH_daac1748,Hospitality,Rural,Card,2025-07-16 22:10:24.042045,Web,3G,0.5678756079002475,Transfer,CUST_101722a6,Bank_Transfer_GTBank
TXN_8b5fe1d8,58824.10565533429,NGN,MERCH_8eddc7aa,Retail,Ibadan,Bank_Transfer,2025-07-08 22:10:24.042048,Mobile,Wi-Fi,0.16370030924880274,Transfer,CUST_266c6833,USSD_MTN
TXN_364a611f,75187.80379406599,NGN,MERCH_e52ca857,Hospitality,Port Harcourt,USSD,2025-06-24 22:10:24.042051,POS,4G,0.5313677778454777,Purchase,CUST_8af3b277,Card_Verve
TXN_95c86a68,10020.285271433957,NGN,MERCH_74b1e578,Hospitality,Rural,Card,2025-07-09 22:10:24.042054,Web,3G,0.10832812154510874,Refund,CUST_47a6d4b0,Card_Visa
TXN_f0364c66,30429.656028754667,NGN,MERCH_81567405,Hospitality,Ibadan,USSD,2025-07-16 22:10:24.042057,POS,4G,0.6223993334377129,Transfer,CUST_acdd8232,Bank_Transfer_FirstBank
TXN_e5fa2b24,93584.15056844433,NGN,MERCH_7217ed92,Retail,Abuja,Mobile_Money,2025-07-21 22:10:24.042059,POS,3G,0.40185633692239364,Transfer,CUST_a81e0512,Mobile_Money_OPay
TXN_b745d774,77964.3904641817,NGN,MERCH_7d8fef20,Service,Kano,Card,2025-07-15 22:10:24.042062,Mobile,4G,0.7017306515709409,Refund,CUST_b14044de,Mobile_Money_OPay
TXN_17a92b16,33221.83902205661,NGN,MERCH_7ca726ea,Service,Kano,USSD,2025-07-13 22:10:24.042065,Web,4G,0.5184955438990178,Transfer,CUST_becc9be5,Bank_Transfer_Zenith
TXN_6cea831b,17365.16269988793,NGN,MERCH_9602ac3e,Retail,Rural,Card,2025-06-30 22:10:24.042068,POS,Wi-Fi,0.386306195645728,Refund,CUST_098a1d2b,Card_Mastercard
TXN_e764690d,83316.91425549205,NGN,MERCH_0ccc7c17,E-commerce,Abuja,USSD,2025-07-22 22:10:24.042071,Mobile,3G,0.18847947975605905,Purchase,CUST_0032d550,USSD_Airtel
TXN_b38c21e3,17951.254170982258,NGN,MERCH_bc0fb84c,Service,Rural,Card,2025-07-21 22:10:24.042074,Web,3G,0.41952181340531913,Purchase,CUST_e0cc9cd9,Bank_Transfer_Zenith
TXN_81cb9cbf,77433.05404378075,NGN,MERCH_78f52bf4,Retail,Rural,Card,2025-06-27 22:10:24.042077,POS,3G,0.058098835506132596,Refund,CUST_8d363a19,Card_Verve
TXN_7d7c3f3d,49700.84033451968,NGN,MERCH_be3f1014,Retail,Rural,Mobile_Money,2025-06-22 22:10:24.042080,POS,3G,0.5426702068004343,Purchase,CUST_4680a78d,Mobile_Money_Paga
TXN_0e743c54,2415.315871411923,NGN,MERCH_5a1b92ef,Service,Lagos,Mobile_Money,2025-07-09 22:10:24.042083,Mobile,3G,0.14075052925461295,Transfer,CUST_fb09acd4,Mobile_Money_Paga
TXN_77ad50ad,23291.29976357632,NGN,MERCH_c4bc6ab4,Service,Port Harcourt,Mobile_Money,2025-07-16 22:10:24.042086,Mobile,3G,0.04810659542636242,Refund,CUST_ce1e6bb5,Card_Mastercard
TXN_7d7dc989,81305.27537663137,NGN,MERCH_97de956e,Retail,Abuja,Mobile_Money,2025-06-29 22:10:24.042088,POS,3G,0.5338654475589251,Transfer,CUST_ccac88e7,Bank_Transfer_GTBank
TXN_4eca2a5c,59223.662819552315,NGN,MERCH_1b40e596,Retail,Rural,Card,2025-06-29 22:10:24.042091,Mobile,4G,0.3726937440357211,Transfer,CUST_e9bc9173,USSD_Airtel
TXN_2c12b41f,95040.68548386922,NGN,MERCH_5e79db81,Retail,Abuja,Card,2025-06-24 22:10:24.042094,POS,3G,0.04878575916414496,Transfer,CUST_0ab21fc8,USSD_Airtel
TXN_a59aefd8,70632.47452659842,NGN,MERCH_4e79a2f7,Hospitality,Rural,USSD,2025-07-10 22:10:24.042097,Web,4G,0.30395292303046706,Refund,CUST_867ff601,USSD_Airtel
TXN_ff6dae1e,29135.91219204289,NGN,MERCH_c8bc3917,Service,Port Harcourt,Bank_Transfer,2025-07-03 22:10:24.042100,Web,4G,0.22579127355301487,Refund,CUST_2b592d97,Bank_Transfer_FirstBank
TXN_165de7cd,56304.768581323144,NGN,MERCH_62b360f1,Service,Port Harcourt,USSD,2025-07-13 22:10:24.042103,Web,4G,0.30491252442206884,Refund,CUST_9980a874,Card_Verve
TXN_bf7d92b3,18412.693479311987,NGN,MERCH_7838b593,Hospitality,Abuja,Card,2025-07-03 22:10:24.042106,POS,4G,0.17919386739222376,Purchase,CUST_21b5db9b,Card_Verve
TXN_3c641ab5,58368.77406534104,NGN,MERCH_3d857a45,Retail,Port Harcourt,USSD,2025-06-27 22:10:24.042109,Mobile,Wi-Fi,0.8618952334141464,Purchase,CUST_1dcb66b0,Card_Mastercard
TXN_5f23724d,21851.519109647394,NGN,MERCH_b4ee979b,Service,Lagos,USSD,2025-07-18 22:10:24.042113,Mobile,4G,0.07209230034364211,Refund,CUST_9ed43a53,Mobile_Money_Paga
TXN_58eda233,62647.2229584874,NGN,MERCH_b58e2477,Retail,Kano,Mobile_Money,2025-06-23 22:10:24.042116,Mobile,4G,0.6323218933038907,Purchase,CUST_339003f9,Mobile_Money_OPay
TXN_fc65356e,74938.91659614598,NGN,MERCH_b68d3042,E-commerce,Lagos,Bank_Transfer,2025-06-28 22:10:24.042119,Web,Wi-Fi,0.7701003286441848,Purchase,CUST_c20ace0d,Mobile_Money_OPay
TXN_ec38db5e,20271.933780685955,NGN,MERCH_451e94e8,E-commerce,Rural,Mobile_Money,2025-07-02 22:10:24.042122,POS,3G,0.49624748492154913,Transfer,CUST_86a9d4a8,USSD_Airtel
TXN_66757ea7,94908.32951191986,NGN,MERCH_1368ed2b,Hospitality,Kano,Mobile_Money,2025-06-30 22:10:24.042125,Web,3G,0.8869557359245275,Transfer,CUST_5ff45fb2,Card_Visa
TXN_93e23d7f,11754.20396021513,NGN,MERCH_092f5aaa,Hospitality,Abuja,Mobile_Money,2025-07-01 22:10:24.042128,POS,4G,0.19582678602703674,Transfer,CUST_07a3363e,USSD_Airtel
TXN_45f5383b,58733.95524164612,NGN,MERCH_6dde963d,Hospitality,Ibadan,Card,2025-07-20 22:10:24.042131,POS,3G,0.7373810359242042,Refund,CUST_d4096b4f,Bank_Transfer_FirstBank
TXN_6a99ca99,40250.952410737045,NGN,MERCH_55a557db,Service,Rural,Mobile_Money,2025-07-19 22:10:24.042134,Mobile,4G,0.13928481145209215,Refund,CUST_c70d566c,Card_Mastercard
TXN_23cccfe0,98611.508194082,NGN,MERCH_6d378ed2,Service,Port Harcourt,Mobile_Money,2025-07-06 22:10:24.042136,Web,3G,0.3792554559459258,Purchase,CUST_534a08a6,Card_Mastercard
TXN_785930f7,3631.9407464766405,NGN,MERCH_016e7206,Service,Ibadan,Bank_Transfer,2025-07-18 22:10:24.042139,POS,4G,0.19611462891488107,Transfer,CUST_61885ace,USSD_Airtel
TXN_7ff4d928,32628.01157328108,NGN,MERCH_e4c5382c,Service,Rural,Card,2025-07-12 22:10:24.042142,POS,3G,0.5906866981716616,Transfer,CUST_db6b7958,Card_Verve
TXN_7f4381e8,43407.44652389879,NGN,MERCH_aed5ce75,Retail,Kano,USSD,2025-07-02 22:10:24.042145,Mobile,4G,0.6784464967795917,Transfer,CUST_aa1713c5,Bank_Transfer_GTBank
TXN_f73b1238,96620.82102034806,NGN,MERCH_4895708d,Hospitality,Ibadan,Bank_Transfer,2025-06-30 22:10:24.042148,Mobile,Wi-Fi,0.8187653115492765,Purchase,CUST_629dfd4d,USSD_Airtel
TXN_02da6de4,89904.8153786664,NGN,MERCH_5c978313,Service,Lagos,Mobile_Money,2025-07-14 22:10:24.042151,Mobile,3G,0.8057348323244613,Purchase,CUST_39cd3b8e,Card_Visa
TXN_686ea691,99717.37270281598,NGN,MERCH_ee217487,Hospitality,Lagos,Card,2025-07-16 22:10:24.042154,Web,4G,0.5609344200102037,Refund,CUST_3dd67732,USSD_MTN
TXN_b15a5fc5,55178.90282218071,NGN,MERCH_fd84f0b3,E-commerce,Ibadan,USSD,2025-06-29 22:10:24.042157,POS,Wi-Fi,0.7520072640916081,Refund,CUST_75082384,USSD_Airtel
TXN_047e0a8a,28579.198868704996,NGN,MERCH_e5d60fdd,Service,Lagos,Bank_Transfer,2025-07-08 22:10:24.042160,Web,4G,0.211802986487316,Purchase,CUST_5895469f,Card_Mastercard
TXN_352259ca,51235.81204641324,NGN,MERCH_a48eeeb8,Service,Port Harcourt,Bank_Transfer,2025-07-02 22:10:24.042163,POS,3G,0.7793434728192951,Refund,CUST_f116deda,Bank_Transfer_FirstBank
TXN_d7de46b7,44006.030831313416,NGN,MERCH_3a3789c6,Service,Ibadan,Mobile_Money,2025-06-29 22:10:24.042166,Web,3G,0.0595485741844759,Refund,CUST_93b9113b,Bank_Transfer_GTBank
TXN_7116d46d,4824.922992170015,NGN,MERCH_4b17b673,Hospitality,Rural,USSD,2025-07-01 22:10:24.042169,Web,4G,0.202955516330508,Refund,CUST_6418aa06,Mobile_Money_OPay
TXN_6e7f5d9e,59096.462913741794,NGN,MERCH_3fc04d24,Hospitality,Port Harcourt,USSD,2025-07-10 22:10:24.042171,Mobile,Wi-Fi,0.9511672299913315,Refund,CUST_f1050dd3,Mobile_Money_OPay
TXN_f3d64d50,44131.38999942342,NGN,MERCH_cadcbfe6,Retail,Lagos,Card,2025-07-08 22:10:24.042179,Web,Wi-Fi,0.8470880323343477,Transfer,CUST_b5d640c3,Mobile_Money_Paga
TXN_8cff2ca7,44144.61788670438,NGN,MERCH_47dca6e9,E-commerce,Kano,Mobile_Money,2025-07-06 22:10:24.042182,Web,Wi-Fi,0.9165815457164012,Transfer,CUST_986f7cb6,Card_Mastercard
TXN_4c2a1a6c,96782.41659575308,NGN,MERCH_3dee4b7e,Service,Abuja,Mobile_Money,2025-07-12 22:10:24.042184,Mobile,3G,0.5482646309917079,Transfer,CUST_c14a88c4,USSD_MTN
TXN_5eb139b2,60876.729613694144,NGN,MERCH_bc0660c6,Retail,Kano,USSD,2025-07-01 22:10:24.042187,Web,4G,0.090423638376957,Refund,CUST_a768e439,USSD_Airtel
TXN_91d8a282,19119.32915579719,NGN,MERCH_42ff8426,Hospitality,Lagos,USSD,2025-07-12 22:10:24.042190,POS,Wi-Fi,0.424144331317202,Refund,CUST_64a967cd,Mobile_Money_Paga
TXN_621299ea,4784.472822352944,NGN,MERCH_73b9c65e,E-commerce,Ibadan,USSD,2025-07-06 22:10:24.042193,POS,Wi-Fi,0.0893152807525257,Refund,CUST_9712e0e7,Card_Verve
TXN_f949f80c,62827.91647953496,NGN,MERCH_81281a43,Service,Abuja,Mobile_Money,2025-07-06 22:10:24.042196,Web,4G,0.4792725845361009,Purchase,CUST_bfed6b5a,Card_Visa
TXN_1ea50cb3,11899.4565213491,NGN,MERCH_52f2bf64,Retail,Kano,Bank_Transfer,2025-07-09 22:10:24.042204,Web,3G,0.44848042509133623,Refund,CUST_401dec0a,USSD_MTN
TXN_dcc5c1ba,51936.25625011305,NGN,MERCH_0aab073c,Hospitality,Ibadan,Bank_Transfer,2025-07-02 22:10:24.042208,POS,Wi-Fi,0.16188571440643051,Transfer,CUST_ceee7510,Mobile_Money_OPay
TXN_7611b839,1135.21030412197,NGN,MERCH_f9609845,E-commerce,Rural,Card,2025-06-24 22:10:24.042211,POS,4G,0.62843890304531,Transfer,CUST_9c998c4c,Card_Mastercard
TXN_2b0bae68,16241.651772686648,NGN,MERCH_b883a2bb,E-commerce,Rural,USSD,2025-07-18 22:10:24.042214,Web,Wi-Fi,0.27781054425548124,Purchase,CUST_e7e0bb22,USSD_MTN
TXN_6c2527c7,57764.54845324249,NGN,MERCH_9853295e,Service,Port Harcourt,Mobile_Money,2025-07-14 22:10:24.042216,POS,Wi-Fi,0.4587260730921724,Purchase,CUST_4f01b026,USSD_MTN
TXN_90b26315,99011.62424864182,NGN,MERCH_6b63ea82,Retail,Rural,Card,2025-07-20 22:10:24.042219,POS,Wi-Fi,0.688549746664855,Transfer,CUST_5266526f,Card_Visa
TXN_2b583057,92066.3557356184,NGN,MERCH_b1b740d9,Retail,Abuja,Bank_Transfer,2025-07-19 22:10:24.042222,Web,Wi-Fi,0.35913184815716714,Refund,CUST_ba2e3b93,USSD_MTN
TXN_1ca848a7,74610.7832959887,NGN,MERCH_50188e3d,Hospitality,Abuja,USSD,2025-06-25 22:10:24.042225,Web,3G,0.31522441235505694,Purchase,CUST_9db3ff1f,USSD_MTN
TXN_aad4a52d,88727.77819674196,NGN,MERCH_9993cbfb,Hospitality,Abuja,Mobile_Money,2025-07-10 22:10:24.042228,Web,3G,0.5230259645806804,Purchase,CUST_cafc98ef,Card_Mastercard
TXN_18eb6504,89972.39661512634,NGN,MERCH_f9c86310,Service,Rural,Bank_Transfer,2025-07-19 22:10:24.042231,Mobile,4G,0.5009452990882046,Refund,CUST_41a90031,USSD_Airtel
TXN_10d6c884,11805.098171052075,NGN,MERCH_94c72db0,Retail,Abuja,Card,2025-06-30 22:10:24.042234,Web,3G,0.9687620132534692,Purchase,CUST_58bb4c92,Bank_Transfer_GTBank
TXN_c01addab,20135.048309763923,NGN,MERCH_e50dfe99,Service,Lagos,Mobile_Money,2025-07-09 22:10:24.042237,Web,Wi-Fi,0.018492489134518397,Refund,CUST_29d732f8,Bank_Transfer_GTBank
TXN_1c77aba3,69787.05355402455,NGN,MERCH_429101e0,Hospitality,Rural,USSD,2025-07-13 22:10:24.042239,POS,Wi-Fi,0.1926500059901779,Transfer,CUST_83072a08,Mobile_Money_Paga
TXN_87293dee,50518.00175245367,NGN,MERCH_445a825c,Retail,Ibadan,Mobile_Money,2025-07-19 22:10:24.042242,POS,4G,0.47447264260647803,Refund,CUST_f399e3e2,Bank_Transfer_FirstBank
TXN_30994f4b,13685.655974533576,NGN,MERCH_e53815b0,E-commerce,Kano,USSD,2025-07-12 22:10:24.042245,Web,4G,0.2176570215115159,Purchase,CUST_c0b3f9a4,USSD_MTN
TXN_d069b19a,15632.017191986914,NGN,MERCH_68542ce5,Service,Lagos,Mobile_Money,2025-07-14 22:10:24.042248,Mobile,Wi-Fi,0.5171862460827185,Transfer,CUST_b5a0f10e,USSD_MTN
TXN_74e07a6a,13868.665353189717,NGN,MERCH_62365902,Retail,Port Harcourt,Card,2025-06-25 22:10:24.042251,Mobile,Wi-Fi,0.302481298778318,Transfer,CUST_52956962,Mobile_Money_Paga
TXN_3f83dc63,81158.4470469994,NGN,MERCH_e3d2324a,Retail,Port Harcourt,Mobile_Money,2025-06-23 22:10:24.042263,Web,Wi-Fi,0.23642507574551552,Refund,CUST_ec46a943,Card_Visa
TXN_fdd582d6,75395.11968113571,NGN,MERCH_28be1b3a,Retail,Lagos,USSD,2025-07-02 22:10:24.042266,Mobile,4G,0.29493347469151465,Refund,CUST_85e89fb2,Bank_Transfer_Zenith
TXN_07bde77b,2171.299001103558,NGN,MERCH_df9f88d4,Hospitality,Abuja,Card,2025-07-10 22:10:24.042269,POS,3G,0.07923873239706813,Purchase,CUST_a79ab74e,USSD_Airtel
TXN_752b8cc5,29049.012766728476,NGN,MERCH_403ecca6,Hospitality,Ibadan,Card,2025-06-25 22:10:24.042272,Web,3G,0.12438301718598166,Transfer,CUST_b32697d4,Mobile_Money_Paga
TXN_4d438012,42347.58235080083,NGN,MERCH_1f0e021b,E-commerce,Rural,Mobile_Money,2025-06-29 22:10:24.042275,Web,Wi-Fi,0.17099199132611165,Refund,CUST_899cc2c1,Mobile_Money_OPay
TXN_dd8eb83c,88472.36173690062,NGN,MERCH_298df730,E-commerce,Ibadan,Bank_Transfer,2025-07-15 22:10:24.042278,Web,3G,0.09055907267187846,Purchase,CUST_9db48d27,Card_Mastercard
TXN_042f06b9,71129.32834290237,NGN,MERCH_d8201954,Retail,Abuja,Bank_Transfer,2025-07-18 22:10:24.042281,Web,4G,0.4172235857884635,Purchase,CUST_0f31449f,Mobile_Money_Paga
TXN_fbc1cc87,73466.78524482521,NGN,MERCH_af18abde,Hospitality,Port Harcourt,Mobile_Money,2025-07-02 22:10:24.042284,Mobile,3G,0.12116789565392383,Transfer,CUST_cc55052b,Bank_Transfer_Zenith
